City,Date,AQI,PM2.5,PM10,NO2
Pune,2023-09-04,44.8,15.7,35.1,34.4
Pune,2023-09-05,74.7,40.7,58.6,26.3
Pune,2023-09-06,41.8,16.7,32.6,35.5
Pune,2023-09-07,80.8,38.8,60.5,30.6
Pune,2023-09-08,87.6,40.7,77.5,44.4
Pune,2023-09-09,61.3,23.2,43.1,50.0
Pune,2023-09-10,98.5,51.8,73.9,48.0
Pune,2023-09-11,89.7,49.1,70.9,53.9
Pune,2023-09-12,58.6,20.7,45.8,61.2
Pune,2023-09-13,88.3,33.9,78.5,39.4
Pune,2023-09-14,77.7,27.6,67.7,39.7
Pune,2023-09-15,36.2,14.0,28.5,28.5
Pune,2023-09-16,87.0,45.6,76.0,49.6
Pune,2023-09-17,54.6,26.8,47.2,28.5
Pune,2023-09-18,86.0,30.6,52.6,47.6
Pune,2023-09-19,21.2,10.8,14.7,31.2
Pune,2023-09-20,74.3,33.7,64.6,53.4
Pune,2023-09-21,47.4,25.3,41.8,40.3
Pune,2023-09-22,107.3,47.2,68.1,31.8
Pune,2023-09-23,59.5,23.7,50.3,35.4
Pune,2023-09-24,89.2,47.6,78.2,54.1
Pune,2023-09-25,99.7,51.6,62.8,9.5
Pune,2023-09-26,44.9,20.5,34.7,37.2
Pune,2023-09-27,56.5,22.0,39.3,37.0
Pune,2023-09-28,64.9,28.2,47.4,43.2
Pune,2023-09-29,84.6,39.1,66.2,41.6
Pune,2023-09-30,54.2,27.3,43.9,83.9
Pune,2023-10-01,73.1,30.1,56.7,39.2
Pune,2023-10-02,104.3,51.9,79.3,29.0
Pune,2023-10-03,99.5,54.0,61.3,43.7
Pune,2023-10-04,102.3,46.5,66.9,12.8
Pune,2023-10-05,54.4,20.1,48.1,56.9
Pune,2023-10-06,109.5,42.8,72.5,25.2
Pune,2023-10-07,77.3,30.2,62.4,37.9
Pune,2023-10-08,82.1,42.1,69.7,39.3
Pune,2023-10-09,150.4,63.8,128.0,35.7
Pune,2023-10-10,92.7,44.8,80.1,42.3
Pune,2023-10-11,52.4,24.9,34.7,49.1
Pune,2023-10-12,108.4,52.9,78.6,23.1
Pune,2023-10-13,63.4,32.5,47.3,46.3
Pune,2023-10-14,52.8,25.8,38.8,27.6
Pune,2023-10-15,71.1,26.5,61.9,30.9
Pune,2023-10-16,64.8,34.9,43.9,40.7
Pune,2023-10-17,56.7,25.9,38.9,8.6
Pune,2023-10-18,69.6,35.8,60.2,36.9
Pune,2023-10-19,109.0,40.9,98.0,34.1
Pune,2023-10-20,68.7,35.5,45.0,41.4
Pune,2023-10-21,83.4,39.5,61.0,12.9
Pune,2023-10-22,,53.8,83.2,55.8
Pune,2023-10-23,86.2,40.0,76.3,49.6
Pune,2023-10-24,48.1,20.2,31.8,70.9
Pune,2023-10-25,65.2,26.6,40.4,28.2
Pune,2023-10-26,86.4,37.8,74.4,49.0
Pune,2023-10-27,96.3,44.4,61.9,44.8
Pune,2023-10-28,88.0,38.0,66.9,38.9
Pune,2023-10-29,69.2,29.3,44.5,33.8
Pune,2023-10-30,93.9,43.4,79.3,46.6
Pune,2023-10-31,81.4,38.7,62.6,32.5
Pune,2023-11-01,111.0,59.7,88.1,49.7
Pune,2023-11-02,73.3,36.6,59.0,60.3
Pune,2023-11-03,63.2,27.9,55.4,31.0
Pune,2023-11-04,97.0,36.8,76.7,55.3
Pune,2023-11-05,108.7,57.2,77.2,74.9
Pune,2023-11-06,123.1,54.4,100.1,43.6
Pune,2023-11-07,63.4,32.8,44.8,37.2
Pune,2023-11-08,103.4,51.4,75.8,34.4
Pune,2023-11-09,62.6,26.9,51.1,49.2
Pune,2023-11-10,84.6,32.9,72.9,50.1
Pune,2023-11-11,62.0,28.5,51.4,22.5
Pune,2023-11-12,51.1,19.3,32.3,51.8
Pune,2023-11-13,68.3,34.5,53.8,29.6
Pune,2023-11-14,95.9,36.6,68.6,43.3
Pune,2023-11-15,65.0,31.8,46.5,39.0
Pune,2023-11-16,70.4,32.6,45.5,29.6
Pune,2023-11-17,45.8,19.8,33.9,55.1
Pune,2023-11-18,88.6,36.6,78.0,34.1
Pune,2023-11-19,50.2,24.4,42.0,24.1
Pune,2023-11-20,82.7,29.8,70.8,41.0
Pune,2023-11-21,60.0,22.8,39.8,69.8
Pune,2023-11-22,92.3,43.1,78.3,28.0
Pune,2023-11-23,43.0,15.9,33.0,43.6
Pune,2023-11-24,91.2,41.6,71.6,35.0
Pune,2023-11-25,96.6,52.8,78.0,55.9
Pune,2023-11-26,133.9,50.8,98.2,16.7
Pune,2023-11-27,80.5,34.3,52.4,31.9
Pune,2023-11-28,116.3,62.4,90.2,42.9
Pune,2023-11-29,101.1,54.5,77.9,68.9
Pune,2023-11-30,133.6,48.6,85.6,10.7
Pune,2023-12-01,72.6,39.8,60.8,54.3
Pune,2023-12-02,50.1,24.7,44.3,6.6
Pune,2023-12-03,108.3,38.3,93.9,50.2
Pune,2023-12-04,67.3,26.1,46.0,44.5
Pune,2023-12-05,27.0,14.3,16.6,35.7
Pune,2023-12-06,81.4,35.5,49.8,52.8
Pune,2023-12-07,80.0,29.3,61.2,14.7
Pune,2023-12-08,125.3,62.3,75.9,70.4
Pune,2023-12-09,41.9,15.0,33.6,62.2
Pune,2023-12-10,72.9,38.0,60.9,27.2
Pune,2023-12-11,61.7,30.5,47.2,47.6
Pune,2023-12-12,61.1,32.6,38.2,40.8
Pune,2023-12-13,69.4,25.9,58.5,28.6
Pune,2023-12-14,84.0,35.7,54.3,33.3
Pune,2023-12-15,93.2,32.8,56.3,15.3
Pune,2023-12-16,97.0,37.0,76.4,11.6
Pune,2023-12-17,98.4,49.9,62.2,27.9
Pune,2023-12-18,107.0,53.4,66.8,56.2
Pune,2023-12-19,,65.8,86.8,60.1
Pune,2023-12-20,89.3,40.7,66.3,41.9
Pune,2023-12-21,103.2,40.0,70.8,82.2
Pune,2023-12-22,58.5,22.6,35.2,13.2
Pune,2023-12-23,87.2,40.0,77.8,48.9
Pune,2023-12-24,68.4,26.5,47.6,17.8
Pune,2023-12-25,94.3,44.2,73.6,39.6
Pune,2023-12-26,60.3,31.0,49.5,39.5
Pune,2023-12-27,45.6,18.3,37.7,35.8
Pune,2023-12-28,87.9,43.6,69.1,42.1
Pune,2023-12-29,84.0,41.4,50.7,34.4
Pune,2023-12-30,79.6,42.4,56.4,33.6
Pune,2023-12-31,64.8,26.1,55.2,19.5
Ahmedabad,2023-01-01,57.3,25.8,47.5,47.5
Ahmedabad,2023-01-02,61.8,28.9,37.9,91.8
Ahmedabad,2023-01-03,93.1,49.8,79.5,53.4
Ahmedabad,2023-01-04,164.0,72.2,105.4,37.1
Ahmedabad,2023-01-05,,45.4,83.5,24.4
Ahmedabad,2023-01-06,176.5,62.3,147.8,38.6
Ahmedabad,2023-01-07,107.0,41.4,67.2,32.1
Ahmedabad,2023-01-08,102.3,36.2,73.4,45.4
Ahmedabad,2023-01-09,87.1,34.5,65.0,75.3
Ahmedabad,2023-01-10,113.0,43.2,100.7,24.2
Ahmedabad,2023-01-11,215.0,89.2,159.7,54.0
Ahmedabad,2023-01-12,112.8,57.6,81.8,50.6
Ahmedabad,2023-01-13,154.2,73.4,124.2,41.0
Ahmedabad,2023-01-14,101.6,41.3,83.1,43.3
Ahmedabad,2023-01-15,148.1,80.6,91.7,11.9
Ahmedabad,2023-01-16,80.7,33.5,54.1,45.1
Ahmedabad,2023-01-17,144.0,78.4,120.4,30.6
Ahmedabad,2023-01-18,70.6,27.5,45.1,33.3
Ahmedabad,2023-01-19,95.3,37.7,74.1,59.1
Ahmedabad,2023-01-20,126.0,55.9,76.3,67.7
Ahmedabad,2023-01-21,102.1,48.5,63.8,39.5
Ahmedabad,2023-01-22,65.7,35.6,44.7,41.2
Ahmedabad,2023-01-23,54.1,21.9,34.8,48.1
Ahmedabad,2023-01-24,128.0,61.0,89.4,35.7
Ahmedabad,2023-01-25,140.8,57.0,98.0,24.7
Ahmedabad,2023-01-26,174.3,89.7,138.4,38.1
Ahmedabad,2023-01-27,172.1,85.5,141.2,34.7
Ahmedabad,2023-01-28,144.3,73.3,104.9,65.3
Ahmedabad,2023-01-29,122.5,46.4,74.4,38.0
Ahmedabad,2023-01-30,80.7,35.7,70.4,19.3
Ahmedabad,2023-01-31,153.6,72.0,127.1,56.8
Ahmedabad,2023-02-01,144.9,71.2,106.6,47.5
Ahmedabad,2023-02-02,130.9,49.1,112.6,46.7
Ahmedabad,2023-02-03,83.7,41.4,64.0,35.3
Ahmedabad,2023-02-04,80.2,33.3,68.2,24.3
Ahmedabad,2023-02-05,151.9,70.4,131.4,42.6
Ahmedabad,2023-02-06,179.7,65.2,111.5,48.2
Ahmedabad,2023-02-07,148.2,58.8,122.5,54.9
Ahmedabad,2023-02-08,155.8,77.9,116.5,37.6
Ahmedabad,2023-02-09,73.2,31.4,47.3,34.9
Ahmedabad,2023-02-10,152.4,56.9,133.1,15.3
Ahmedabad,2023-02-11,118.0,54.5,72.7,51.1
Ahmedabad,2023-02-12,,53.5,91.0,31.1
Ahmedabad,2023-02-13,166.4,69.0,137.6,64.8
Ahmedabad,2023-02-14,116.2,52.1,93.1,37.4
Ahmedabad,2023-02-15,,48.4,68.6,22.1
Ahmedabad,2023-02-16,115.8,54.0,82.3,39.1
Ahmedabad,2023-02-17,139.3,63.7,121.8,34.7
Ahmedabad,2023-02-18,118.8,53.7,77.0,27.8
Ahmedabad,2023-02-19,136.4,56.7,92.5,59.6
Ahmedabad,2023-02-20,,67.8,114.5,48.4
Ahmedabad,2023-02-21,79.3,28.4,66.7,38.9
Ahmedabad,2023-02-22,116.3,54.0,95.9,9.5
Ahmedabad,2023-02-23,149.8,76.9,106.1,20.5
Ahmedabad,2023-02-24,172.9,91.1,116.8,47.0
Ahmedabad,2023-02-25,85.6,33.1,59.9,39.1
Ahmedabad,2023-02-26,56.2,24.8,40.3,40.1
Ahmedabad,2023-02-27,122.2,57.4,102.5,6.2
Ahmedabad,2023-02-28,73.0,27.1,43.8,9.3
Ahmedabad,2023-03-01,,53.7,79.6,40.9
Ahmedabad,2023-03-02,59.2,21.9,42.1,48.2
Ahmedabad,2023-03-03,55.2,23.4,37.8,8.4
Ahmedabad,2023-03-04,,37.7,64.8,29.6
Ahmedabad,2023-03-05,30.6,16.3,19.5,49.3
Ahmedabad,2023-03-06,55.5,29.2,48.8,12.0
Ahmedabad,2023-03-07,128.9,56.9,111.6,46.5
Ahmedabad,2023-03-08,,50.5,67.6,28.7
Ahmedabad,2023-03-09,110.0,46.8,67.2,30.2
Ahmedabad,2023-03-10,79.2,27.9,68.8,46.9
Ahmedabad,2023-03-11,63.9,31.4,52.1,8.4
Ahmedabad,2023-03-12,129.2,70.1,84.8,51.3
Ahmedabad,2023-03-13,93.0,33.4,71.5,14.6
Ahmedabad,2023-03-14,151.9,77.2,123.7,25.0
Ahmedabad,2023-03-15,118.5,50.2,100.3,27.7
Ahmedabad,2023-03-16,82.8,41.0,63.1,36.0
Ahmedabad,2023-03-17,95.4,44.5,67.9,59.3
Ahmedabad,2023-03-18,187.9,91.0,162.9,37.4
Ahmedabad,2023-03-19,101.6,37.3,68.7,26.3
Ahmedabad,2023-03-20,179.0,78.8,136.4,66.0
Ahmedabad,2023-03-21,84.4,45.0,75.5,11.5
Ahmedabad,2023-03-22,142.4,71.1,121.8,50.8
Ahmedabad,2023-03-23,21.6,11.1,15.5,21.6
Ahmedabad,2023-03-24,156.7,71.9,118.4,12.3
Ahmedabad,2023-03-25,92.7,49.9,76.2,34.7
Ahmedabad,2023-03-26,91.6,38.0,77.9,15.8
Ahmedabad,2023-03-27,54.2,27.9,36.1,65.2
Ahmedabad,2023-03-28,95.7,35.5,75.8,52.4
Ahmedabad,2023-03-29,47.3,18.3,28.4,48.2
Ahmedabad,2023-03-30,132.8,50.3,82.6,22.9
Ahmedabad,2023-03-31,148.3,76.4,113.1,36.6
Ahmedabad,2023-04-01,,64.2,114.7,55.7
Ahmedabad,2023-04-02,147.2,59.0,130.3,63.9
Ahmedabad,2023-04-03,86.8,42.5,59.9,46.6
Ahmedabad,2023-04-04,99.2,46.4,73.8,46.6
Ahmedabad,2023-04-05,111.2,39.6,77.4,37.1
Ahmedabad,2023-04-06,180.9,77.2,137.8,44.5
Ahmedabad,2023-04-07,169.9,71.4,151.5,53.2
Ahmedabad,2023-04-08,,49.5,96.4,40.2
Ahmedabad,2023-04-09,70.5,34.9,57.4,43.0
Ahmedabad,2023-04-10,158.9,63.3,142.2,32.3
Ahmedabad,2023-04-11,153.6,80.0,102.1,42.8
Ahmedabad,2023-04-12,115.1,60.1,96.0,41.1
Ahmedabad,2023-04-13,159.9,70.8,129.4,33.6
Ahmedabad,2023-04-14,50.5,18.2,39.2,62.1
Ahmedabad,2023-04-15,105.1,43.0,68.2,23.5
Ahmedabad,2023-04-16,111.0,42.3,94.5,53.0
Ahmedabad,2023-04-17,,67.9,113.3,56.4
Ahmedabad,2023-04-18,,68.4,124.3,25.5
Ahmedabad,2023-04-19,88.4,38.8,71.6,13.5
Ahmedabad,2023-04-20,135.7,67.6,120.0,36.3
Ahmedabad,2023-04-21,80.3,39.3,48.7,33.8
Ahmedabad,2023-04-22,59.2,22.0,43.9,36.4
Ahmedabad,2023-04-23,110.8,40.2,75.2,58.8
Ahmedabad,2023-04-24,155.7,83.1,135.8,35.5
Ahmedabad,2023-04-25,134.4,62.4,107.4,34.6
Ahmedabad,2023-04-26,10.0,4.0,6.2,56.8
Ahmedabad,2023-04-27,126.4,58.4,84.6,30.7
Ahmedabad,2023-04-28,132.9,46.8,82.1,46.4
Ahmedabad,2023-04-29,124.6,58.2,75.1,32.9
Ahmedabad,2023-04-30,135.9,71.0,114.2,34.4
Ahmedabad,2023-05-01,137.1,50.7,98.2,55.8
Ahmedabad,2023-05-02,86.6,32.8,55.3,26.1
Ahmedabad,2023-05-03,40.7,18.4,36.5,38.2
Ahmedabad,2023-05-04,92.4,47.9,65.5,35.4
Ahmedabad,2023-05-05,124.8,54.5,107.5,51.6
Ahmedabad,2023-05-06,121.8,65.3,87.4,36.5
Ahmedabad,2023-05-07,57.0,21.4,44.7,21.3
Ahmedabad,2023-05-08,141.1,70.7,91.3,9.6
Ahmedabad,2023-05-09,93.2,40.7,56.8,32.8
Ahmedabad,2023-05-10,135.4,51.3,107.3,42.6
Ahmedabad,2023-05-11,92.7,47.4,81.1,51.0
Ahmedabad,2023-05-12,103.7,42.7,91.7,57.5
Ahmedabad,2023-05-13,80.6,39.3,65.2,38.9
Ahmedabad,2023-05-14,168.3,78.2,124.7,30.5
Ahmedabad,2023-05-15,159.0,72.1,125.5,49.4
Ahmedabad,2023-05-16,119.7,48.8,90.3,51.9
Ahmedabad,2023-05-17,86.4,40.0,60.9,70.1
Ahmedabad,2023-05-18,94.1,40.7,63.9,66.3
Ahmedabad,2023-05-19,67.9,35.9,43.6,50.1
Ahmedabad,2023-05-20,124.2,52.4,94.7,27.6
Ahmedabad,2023-05-21,89.1,34.3,72.8,64.2
Ahmedabad,2023-05-22,160.6,81.6,136.4,25.0
Ahmedabad,2023-05-23,143.6,57.3,107.0,59.8
Ahmedabad,2023-05-24,113.3,43.0,88.6,59.3
Ahmedabad,2023-05-25,118.3,64.7,71.1,79.1
Ahmedabad,2023-05-26,154.9,68.3,139.0,72.4
Ahmedabad,2023-05-27,92.1,35.9,56.7,33.9
Ahmedabad,2023-05-28,18.3,8.1,13.1,58.6
Ahmedabad,2023-05-29,138.5,70.7,85.4,46.5
Ahmedabad,2023-05-30,138.5,55.9,115.7,30.1
Ahmedabad,2023-05-31,174.4,92.1,134.3,29.7
Ahmedabad,2023-06-01,156.2,63.3,113.9,40.8
Ahmedabad,2023-06-02,126.8,51.1,97.1,60.7
Ahmedabad,2023-06-03,132.4,54.7,88.2,32.8
Ahmedabad,2023-06-04,145.6,68.9,129.1,13.7
Ahmedabad,2023-06-05,175.2,70.8,130.7,53.4
Ahmedabad,2023-06-06,183.7,81.2,119.3,56.4
Ahmedabad,2023-06-07,133.0,52.9,92.1,49.4
Ahmedabad,2023-06-08,72.5,28.5,45.7,30.3
Ahmedabad,2023-06-09,175.0,87.1,125.2,51.7
Ahmedabad,2023-06-10,90.7,36.7,78.4,30.3
Ahmedabad,2023-06-11,49.5,20.5,37.1,41.4
Ahmedabad,2023-06-12,62.9,26.7,51.0,21.0
Ahmedabad,2023-06-13,70.1,35.6,46.4,26.2
Ahmedabad,2023-06-14,104.0,42.4,69.6,54.1
Ahmedabad,2023-06-15,,44.9,56.3,30.0
Ahmedabad,2023-06-16,105.8,45.3,74.4,24.4
Ahmedabad,2023-06-17,85.9,45.7,53.8,51.9
Ahmedabad,2023-06-18,119.1,65.4,88.6,50.8
Ahmedabad,2023-06-19,158.4,74.4,133.5,65.6
Ahmedabad,2023-06-20,183.1,91.9,114.8,5.6
Ahmedabad,2023-06-21,135.2,48.7,84.3,36.7
Ahmedabad,2023-06-22,160.0,83.5,109.4,33.2
Ahmedabad,2023-06-23,144.9,65.8,97.0,34.5
Ahmedabad,2023-06-24,131.0,66.4,116.1,42.7
Ahmedabad,2023-06-25,143.2,77.1,124.4,36.6
Ahmedabad,2023-06-26,126.3,62.2,78.3,67.1
Ahmedabad,2023-06-27,179.3,67.2,132.5,56.5
Ahmedabad,2023-06-28,124.4,66.7,83.8,16.0
Ahmedabad,2023-06-29,198.5,89.9,120.3,41.6
Ahmedabad,2023-06-30,106.3,38.2,68.8,39.9
Ahmedabad,2023-07-01,173.6,80.7,118.7,62.0
Ahmedabad,2023-07-02,120.7,48.2,95.6,49.3
Ahmedabad,2023-07-03,120.4,42.2,88.9,34.4
Ahmedabad,2023-07-04,138.2,63.3,99.7,18.5
Ahmedabad,2023-07-05,18.9,8.0,14.8,34.0
Ahmedabad,2023-07-06,106.9,48.6,77.2,15.5
Ahmedabad,2023-07-07,72.9,28.5,56.9,39.7
Ahmedabad,2023-07-08,97.3,42.1,69.4,49.3
Ahmedabad,2023-07-09,95.6,33.8,69.9,49.3
Ahmedabad,2023-07-10,105.4,53.6,86.9,33.5
Ahmedabad,2023-07-11,99.9,35.3,66.7,29.8
Ahmedabad,2023-07-12,77.1,34.2,66.7,46.5
Ahmedabad,2023-07-13,79.6,42.9,69.2,43.6
Ahmedabad,2023-07-14,149.6,66.3,107.1,34.1
Ahmedabad,2023-07-15,95.7,40.3,72.1,26.9
Ahmedabad,2023-07-16,27.7,12.4,19.5,45.0
Ahmedabad,2023-07-17,151.4,83.0,97.5,71.8
Ahmedabad,2023-07-18,,44.2,84.9,28.5
Ahmedabad,2023-07-19,160.2,70.8,126.0,42.3
Ahmedabad,2023-07-20,117.2,43.9,85.7,44.7
Ahmedabad,2023-07-21,,26.5,42.8,42.0
Ahmedabad,2023-07-22,106.3,57.0,75.8,37.7
Ahmedabad,2023-07-23,97.1,39.2,62.4,26.3
Ahmedabad,2023-07-24,135.2,58.0,82.8,36.6
Ahmedabad,2023-07-25,87.7,40.7,63.6,75.1
Ahmedabad,2023-07-26,130.5,52.3,114.2,32.4
Ahmedabad,2023-07-27,134.8,54.3,100.4,40.0
Ahmedabad,2023-07-28,161.1,86.2,120.5,46.8
Ahmedabad,2023-07-29,158.9,75.2,142.0,48.0
Ahmedabad,2023-07-30,179.0,82.6,155.1,9.8
Ahmedabad,2023-07-31,134.1,61.1,107.3,27.6
Ahmedabad,2023-08-01,147.3,75.3,122.8,22.8
Ahmedabad,2023-08-02,122.2,49.4,107.8,67.5
Ahmedabad,2023-08-03,86.5,31.2,67.3,78.3
Ahmedabad,2023-08-04,129.8,59.8,110.8,29.0
Ahmedabad,2023-08-05,139.4,53.1,87.8,76.8
Ahmedabad,2023-08-06,83.3,36.1,58.3,36.3
Ahmedabad,2023-08-07,140.8,75.4,87.3,44.4
Ahmedabad,2023-08-08,87.2,44.7,56.3,69.0
Ahmedabad,2023-08-09,110.2,41.2,73.9,40.6
Ahmedabad,2023-08-10,153.8,71.9,111.0,28.0
Ahmedabad,2023-08-11,139.2,53.3,90.2,30.0
Ahmedabad,2023-08-12,101.9,37.3,85.5,52.9
Ahmedabad,2023-08-13,169.8,62.6,151.3,41.0
Ahmedabad,2023-08-14,140.6,49.3,91.9,19.8
Ahmedabad,2023-08-15,196.7,95.8,166.8,72.0
Ahmedabad,2023-08-16,,46.3,61.2,55.3
Ahmedabad,2023-08-17,171.3,81.0,145.0,44.8
Ahmedabad,2023-08-18,128.7,70.6,81.4,48.6
Ahmedabad,2023-08-19,73.9,38.2,50.6,28.5
Ahmedabad,2023-08-20,170.1,81.4,137.8,48.1
Ahmedabad,2023-08-21,165.0,58.8,141.2,51.6
Ahmedabad,2023-08-22,88.6,37.4,66.7,20.1
Ahmedabad,2023-08-23,103.1,52.7,69.1,62.6
Ahmedabad,2023-08-24,154.3,61.4,99.5,38.8
Ahmedabad,2023-08-25,129.1,48.2,81.6,45.1
Ahmedabad,2023-08-26,98.4,49.6,79.3,42.7
Ahmedabad,2023-08-27,64.0,24.0,50.8,28.6
Ahmedabad,2023-08-28,167.4,90.0,111.0,33.3
Ahmedabad,2023-08-29,109.7,42.6,68.0,40.7
Ahmedabad,2023-08-30,196.8,76.2,147.5,45.8
Ahmedabad,2023-08-31,98.1,40.7,62.8,27.3
Ahmedabad,2023-09-01,71.5,29.5,62.5,74.6
Ahmedabad,2023-09-02,,32.1,56.1,30.5
Ahmedabad,2023-09-03,80.1,30.4,69.3,48.7
Ahmedabad,2023-09-04,123.4,65.6,100.7,60.4
Ahmedabad,2023-09-05,60.3,29.7,50.7,52.7
Ahmedabad,2023-09-06,117.9,60.7,88.5,40.8
Ahmedabad,2023-09-07,128.7,64.0,96.7,53.1
Ahmedabad,2023-09-08,37.6,17.8,29.5,33.9
Ahmedabad,2023-09-09,30.2,13.3,24.6,54.6
Ahmedabad,2023-09-10,72.4,26.0,50.7,34.6
Ahmedabad,2023-09-11,73.1,32.5,63.1,51.6
Ahmedabad,2023-09-12,200.0,79.2,138.9,25.7
Ahmedabad,2023-09-13,83.2,40.0,50.9,31.1
Ahmedabad,2023-09-14,131.1,52.8,99.5,72.2
Ahmedabad,2023-09-15,215.4,92.5,157.0,49.3
Ahmedabad,2023-09-16,189.6,97.2,144.8,33.1
Ahmedabad,2023-09-17,79.1,40.3,62.6,48.8
Ahmedabad,2023-09-18,101.3,55.5,67.3,59.1
Ahmedabad,2023-09-19,102.6,40.7,92.0,29.5
Ahmedabad,2023-09-20,86.9,33.9,70.0,35.0
Ahmedabad,2023-09-21,170.6,60.4,109.0,50.4
Ahmedabad,2023-09-22,119.9,58.1,86.9,28.4
Ahmedabad,2023-09-23,142.4,52.6,125.2,34.4
Ahmedabad,2023-09-24,101.7,37.0,91.0,57.5
Ahmedabad,2023-09-25,,69.6,145.7,19.0
Ahmedabad,2023-09-26,146.5,54.6,107.7,5.3
Ahmedabad,2023-09-27,169.3,75.0,107.8,57.7
Ahmedabad,2023-09-28,104.1,52.9,73.5,29.5
Ahmedabad,2023-09-29,100.3,49.7,87.6,46.3
Ahmedabad,2023-09-30,43.1,23.6,28.0,12.8
Ahmedabad,2023-10-01,93.4,36.3,83.8,55.3
Ahmedabad,2023-10-02,121.7,52.1,100.6,26.1
Ahmedabad,2023-10-03,158.1,62.0,103.9,50.9
Ahmedabad,2023-10-04,75.2,27.3,67.5,20.3
Ahmedabad,2023-10-05,128.5,57.7,106.8,61.7
Ahmedabad,2023-10-06,76.4,27.4,56.2,54.0
Ahmedabad,2023-10-07,157.5,84.5,125.2,40.3
Ahmedabad,2023-10-08,54.2,28.3,33.9,54.5
Ahmedabad,2023-10-09,149.7,55.9,95.9,23.2
Ahmedabad,2023-10-10,10.0,4.2,7.9,41.8
Ahmedabad,2023-10-11,194.4,80.2,164.6,45.8
Ahmedabad,2023-10-12,98.7,40.5,87.8,68.6
Ahmedabad,2023-10-13,140.2,53.4,98.4,48.8
Ahmedabad,2023-10-14,106.6,38.9,73.8,43.1
Ahmedabad,2023-10-15,117.4,48.8,95.5,43.1
Ahmedabad,2023-10-16,183.2,95.3,129.8,14.6
Ahmedabad,2023-10-17,145.9,77.0,95.5,46.6
Ahmedabad,2023-10-18,136.8,55.4,116.6,66.2
Ahmedabad,2023-10-19,72.5,37.1,55.4,34.2
Ahmedabad,2023-10-20,65.8,30.3,45.4,29.3
Ahmedabad,2023-10-21,,92.3,125.5,24.7
Ahmedabad,2023-10-22,102.7,37.4,90.9,30.1
Ahmedabad,2023-10-23,103.8,46.1,73.5,36.2
Ahmedabad,2023-10-24,89.7,41.5,75.2,36.9
Ahmedabad,2023-10-25,141.1,65.4,121.3,44.5
Ahmedabad,2023-10-26,115.0,56.5,74.8,38.0
Ahmedabad,2023-10-27,197.0,107.9,118.5,32.1
Ahmedabad,2023-10-28,88.4,44.7,58.0,38.3
Ahmedabad,2023-10-29,106.6,51.5,70.1,38.5
Ahmedabad,2023-10-30,83.8,39.2,73.2,37.6
Ahmedabad,2023-10-31,112.9,42.3,82.0,51.0
Ahmedabad,2023-11-01,92.0,39.7,60.5,25.9
Ahmedabad,2023-11-02,119.6,57.2,76.1,47.9
Ahmedabad,2023-11-03,,60.3,90.4,33.0
Ahmedabad,2023-11-04,112.9,44.4,100.2,17.4
Ahmedabad,2023-11-05,68.2,35.2,41.2,30.2
Ahmedabad,2023-11-06,141.3,69.9,118.1,46.3
Ahmedabad,2023-11-07,144.1,69.4,115.9,30.2
Ahmedabad,2023-11-08,94.8,37.1,66.9,43.5
Ahmedabad,2023-11-09,174.1,78.0,154.0,18.4
Ahmedabad,2023-11-10,91.8,35.0,76.6,44.4
Ahmedabad,2023-11-11,153.4,59.9,97.1,18.4
Ahmedabad,2023-11-12,112.4,56.6,83.4,51.9
Ahmedabad,2023-11-13,121.2,49.8,80.9,34.5
Ahmedabad,2023-11-14,144.2,78.3,98.2,68.5
Ahmedabad,2023-11-15,77.4,39.2,61.4,42.0
Ahmedabad,2023-11-16,32.2,15.4,20.7,69.2
Ahmedabad,2023-11-17,115.7,42.8,99.3,54.4
Ahmedabad,2023-11-18,85.7,31.1,76.0,38.7
Ahmedabad,2023-11-19,186.9,74.5,165.8,60.0
Ahmedabad,2023-11-20,191.5,102.4,167.9,27.7
Ahmedabad,2023-11-21,,23.5,30.2,10.3
Ahmedabad,2023-11-22,101.2,35.4,66.6,22.3
Ahmedabad,2023-11-23,146.6,58.7,123.3,48.1
Ahmedabad,2023-11-24,71.7,38.9,55.2,29.1
Ahmedabad,2023-11-25,95.7,50.5,66.7,51.5
Ahmedabad,2023-11-26,143.6,65.6,107.4,29.0
Ahmedabad,2023-11-27,73.4,27.2,63.8,48.1
Ahmedabad,2023-11-28,129.4,56.0,116.3,69.9
Ahmedabad,2023-11-29,174.3,76.4,111.7,50.0
Ahmedabad,2023-11-30,117.9,47.3,103.2,29.5
Ahmedabad,2023-12-01,16.3,8.6,14.1,65.0
Ahmedabad,2023-12-02,195.5,72.1,132.0,58.9
Ahmedabad,2023-12-03,66.0,26.3,49.0,25.6
Ahmedabad,2023-12-04,115.9,57.5,101.7,48.9
Ahmedabad,2023-12-05,10.0,5.3,6.3,43.1
Ahmedabad,2023-12-06,91.1,31.9,73.7,39.7
Ahmedabad,2023-12-07,181.4,69.5,149.1,30.0
Ahmedabad,2023-12-08,171.7,66.7,145.4,37.6
Ahmedabad,2023-12-09,121.2,62.5,79.9,44.5
Ahmedabad,2023-12-10,116.0,55.0,70.7,45.1
Ahmedabad,2023-12-11,110.3,55.3,91.4,16.2
Ahmedabad,2023-12-12,141.6,73.2,91.7,26.3
Ahmedabad,2023-12-13,,39.4,87.2,46.4
Ahmedabad,2023-12-14,105.2,38.4,76.2,43.0
Ahmedabad,2023-12-15,63.1,31.1,51.4,49.3
